Body 8493: x = ******, y = ******, z = ******, Fx = -0.365, Fy = -0.132, Fz =  0.017
Body 8494: x = ******, y = ******, z = ******, Fx =  0.004, Fy =  0.000, Fz =  0.000
Body 8495: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz = -0.001
Body 8496: x = ******, y = ******, z = ******, Fx = 21.467, Fy =  4.065, Fz =  0.426
Body 8497: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz =  0.002
Body 8498: x = ******, y = ******, z = ******, Fx = ******, Fy = ******, Fz = ******
Body 8499: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.000, Fz = -0.002
Body 8500: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.000
Body 8501: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.002
Body 8502: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.004, Fz = -0.001
Body 8503: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.001
Body 8504: x = ******, y = ******, z = -2.801, Fx =  0.001, Fy =  0.000, Fz = -0.000
Body 8505: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz =  0.000
Body 8506: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz =  0.000
Body 8507: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.000, Fz = -0.001
Body 8508: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.000, Fz = -0.001
Body 8509: x = ******, y = ******, z = -5.280, Fx = -0.001, Fy = -0.003, Fz =  0.000
Body 8510: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.003, Fz =  0.000
Body 8511: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz =  0.000
Body 8512: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz = -0.000
Body 8513: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.001, Fz = -0.003
Body 8514: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.002, Fz = -0.001
Body 8515: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz = -0.000
Body 8516: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.002, Fz =  0.001
Body 8517: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.001, Fz =  0.001
Body 8518: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.002, Fz = -0.003
Body 8519: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz = -0.002
Body 8520: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.006, Fz =  0.001
Body 8521: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.001, Fz =  0.001
Body 8522: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.003, Fz = -0.000
Body 8523: x = 46.226, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.002
Body 8524: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz =  0.000
Body 8525: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.003, Fz =  0.001
Body 8526: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.001
Body 8527: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.001
Body 8528: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.002, Fz = -0.001
Body 8529: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz = -0.000
Body 8530: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz =  0.002
Body 8531: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz =  0.001
Body 8532: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.003
Body 8533: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz =  0.000
Body 8534: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz = -0.001
Body 8535: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.002
Body 8536: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.000
Body 8537: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.003
Body 8538: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.002, Fz =  0.002
Body 8539: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.002, Fz =  0.001
Body 8540: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz =  0.000
Body 8541: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.002
Body 8542: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz =  0.002
Body 8543: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz = -0.003
Body 8544: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz = -0.001
Body 8545: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.005
Body 8546: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz =  0.001
Body 8547: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.002, Fz =  0.001
Body 8548: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz =  0.001
Body 8549: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz = -0.002
Body 8550: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.001
Body 8551: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.002
Body 8552: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz =  0.001
Body 8553: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.001, Fz = -0.004
Body 8554: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.002
Body 8555: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.002
Body 8556: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz = -0.001
Body 8557: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.002
Body 8558: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz =  0.002
Body 8559: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz = -0.003
Body 8560: x = ******, y = 76.054, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.001
Body 8561: x = ******, y = 60.460, z = 42.634, Fx =  0.001, Fy = -0.000, Fz = -0.001
Body 8562: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz = -0.001
Body 8563: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz = -0.000
Body 8564: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.003, Fz =  0.001
Body 8565: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.001, Fz = -0.002
Body 8566: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.002
Body 8567: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.002, Fz =  0.003
Body 8568: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.003, Fz =  0.000
Body 8569: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.002, Fz =  0.000
Body 8570: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.003
Body 8571: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.000
Body 8572: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz =  0.001
Body 8573: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz =  0.001
Body 8574: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.000
Body 8575: x = ******, y = ******, z = ******, Fx = -0.004, Fy =  0.002, Fz = -0.001
Body 8576: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.000, Fz =  0.003
Body 8577: x = 81.173, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.001
Body 8578: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 8579: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz = -0.001
Body 8580: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz = -0.000
Body 8581: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.002
Body 8582: x = 41.682, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz = -0.001
Body 8583: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz =  0.003
Body 8584: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz =  0.001
Body 8585: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.003, Fz =  0.002
Body 8586: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz =  0.002
Body 8587: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz = -0.003
Body 8588: x = ******, y = ******, z = ******, Fx =  1.664, Fy = -0.049, Fz = -2.774
Body 8589: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz = -0.002
Body 8590: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.003, Fz = -0.001
Body 8591: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz =  0.002
Body 8592: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.000
Body 8593: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz =  0.002
Body 8594: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.002, Fz = -0.000
Body 8595: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.000
Body 8596: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.001
Body 8597: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 8598: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz = -0.000
Body 8599: x = ******, y = 54.507, z = ******, Fx = -0.003, Fy = -0.000, Fz = -0.001
Body 8600: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz = -0.001
Body 8601: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.001
Body 8602: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.002
Body 8603: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz =  0.002
Body 8604: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz =  0.001
Body 8605: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz = -0.001
Body 8606: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz =  0.000
Body 8607: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz =  0.000
Body 8608: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz = -0.003
Body 8609: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.001
Body 8610: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 8611: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.002
Body 8612: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz =  0.001
Body 8613: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.003
Body 8614: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz = -0.001
Body 8615: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 8616: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz = -0.003
Body 8617: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.002, Fz =  0.002
Body 8618: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz = -0.002
Body 8619: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz =  0.001
Body 8620: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz =  0.001
Body 8621: x = ******, y = 14.499, z = ******, Fx = -0.002, Fy = -0.001, Fz = -0.000
Body 8622: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz = -0.002
Body 8623: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.000
Body 8624: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.002
Body 8625: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.000, Fz = -0.001
Body 8626: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.002, Fz = -0.002
Body 8627: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.003
Body 8628: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 8629: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz = -0.000
Body 8630: x = ******, y = ******, z = ******, Fx =  8.455, Fy = -0.121, Fz =  0.785
Body 8631: x = ******, y = ******, z = ******, Fx =  0.174, Fy = -1.433, Fz =  5.770
Body 8632: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.003, Fz = -0.002
Body 8633: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.003, Fz =  0.001
Body 8634: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.001, Fz =  0.002
Body 8635: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.000, Fz = -0.000
Body 8636: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.000, Fz =  0.002
Body 8637: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.001
Body 8638: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz = -0.002
Body 8639: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.004, Fz = -0.002
Body 8640: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.002, Fz = -0.000
Body 8641: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.000, Fz = -0.000
Body 8642: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 8643: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz = -0.002
Body 8644: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.000, Fz = -0.001
Body 8645: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz = -0.002
Body 8646: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.000, Fz =  0.001
Body 8647: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz =  0.000
Body 8648: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz = -0.000
Body 8649: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.003
Body 8650: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz = -0.000
Body 8651: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 8652: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.000
Body 8653: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.003
Body 8654: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.003, Fz = -0.001
Body 8655: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz =  0.001
Body 8656: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz = -0.002
Body 8657: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 8658: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz = -0.002
Body 8659: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.002, Fz = -0.001
Body 8660: x = ******, y = ******, z = ******, Fx =  0.056, Fy = -0.061, Fz =  0.061
Body 8661: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.003
Body 8662: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz = -0.003
Body 8663: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.002
Body 8664: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.001
Body 8665: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz =  0.001
Body 8666: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz =  0.002
Body 8667: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.003
Body 8668: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz = -0.003
Body 8669: x = ******, y = ******, z = ******, Fx = -0.004, Fy =  0.001, Fz = -0.001
Body 8670: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz = -0.001
Body 8671: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.000
Body 8672: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.002, Fz = -0.002
Body 8673: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz =  0.000
Body 8674: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.002, Fz = -0.000
Body 8675: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.000
Body 8676: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.002
Body 8677: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.000
Body 8678: x = ******, y = 87.884, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 8679: x = 99.959, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.002
Body 8680: x = -1.683, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.001
Body 8681: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.003
Body 8682: x = ******, y = 34.105, z = ******, Fx = -0.002, Fy =  0.000, Fz = -0.001
Body 8683: x = ******, y = 35.010, z = ******, Fx = -0.002, Fy =  0.000, Fz = -0.001
Body 8684: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz =  0.003
Body 8685: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.002
Body 8686: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.001
Body 8687: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.002, Fz = -0.003
Body 8688: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz = -0.001
Body 8689: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz =  0.001
Body 8690: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz =  0.000
Body 8691: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.002, Fz = -0.003
Body 8692: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 8693: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.001
Body 8694: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz = -0.001
Body 8695: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.003, Fz =  0.000
Body 8696: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.001, Fz =  0.002
Body 8697: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.003, Fz = -0.001
Body 8698: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.000
Body 8699: x = ******, y = ******, z = 84.513, Fx = -0.002, Fy =  0.001, Fz =  0.000
Body 8700: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz = -0.001
Body 8701: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz = -0.000
Body 8702: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.003, Fz = -0.003
Body 8703: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.003, Fz = -0.002
Body 8704: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz = -0.000
Body 8705: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz =  0.003
Body 8706: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.001, Fz =  0.001
Body 8707: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.000
Body 8708: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz = -0.001
Body 8709: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz =  0.000
Body 8710: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.001
Body 8711: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.001
Body 8712: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.000, Fz = -0.000
Body 8713: x = ******, y = ******, z = ******, Fx =  0.004, Fy =  0.007, Fz =  0.020
Body 8714: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.003
Body 8715: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 8716: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.002
Body 8717: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz = -0.000
Body 8718: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz =  0.001
Body 8719: x = ******, y = 32.032, z = ******, Fx = -0.000, Fy = -0.000, Fz = -0.002
Body 8720: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.000
Body 8721: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.002
Body 8722: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.001, Fz = -0.000
Body 8723: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz =  0.002
Body 8724: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz = -0.002
Body 8725: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.001
Body 8726: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.002
Body 8727: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 8728: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.001, Fz = -0.003
Body 8729: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.002
Body 8730: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.002
Body 8731: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz =  0.001
Body 8732: x = ******, y = ******, z = ******, Fx =  0.581, Fy =  0.403, Fz = -0.741
Body 8733: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz = -0.000
Body 8734: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.003, Fz =  0.001
Body 8735: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz =  0.000
Body 8736: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz = -0.004
Body 8737: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.000, Fz = -0.002
Body 8738: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.000
Body 8739: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.002
Body 8740: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.002, Fz =  0.000
Body 8741: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.000
Body 8742: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.002
Body 8743: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz = -0.002
Body 8744: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.000
Body 8745: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.000
Body 8746: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.002
Body 8747: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz = -0.002
Body 8748: x = -1.909, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.002
Body 8749: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.003
Body 8750: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz = -0.001
Body 8751: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.002
Body 8752: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz = -0.001
Body 8753: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.002
Body 8754: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.002, Fz = -0.001
Body 8755: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.000, Fz = -0.001
Body 8756: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.000
Body 8757: x = ******, y = 38.213, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.002
Body 8758: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.003, Fz = -0.000
Body 8759: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.002
Body 8760: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.000, Fz =  0.001
Body 8761: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz =  0.000
Body 8762: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz = -0.004
Body 8763: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.003
Body 8764: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz =  0.002
Body 8765: x = ******, y = 30.768, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.003
Body 8766: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.002, Fz = -0.001
Body 8767: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.001
Body 8768: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.004, Fz = -0.002
Body 8769: x = ******, y = ******, z = 40.921, Fx = ******, Fy =  1.972, Fz = ******
Body 8770: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz = -0.001
Body 8771: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz =  0.001
Body 8772: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz = -0.000
Body 8773: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.000
Body 8774: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz =  0.001
Body 8775: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.004, Fz = -0.001
Body 8776: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz = -0.002
Body 8777: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.002, Fz = -0.001
Body 8778: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz = -0.000
Body 8779: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.000
Body 8780: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.003, Fz =  0.001
Body 8781: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.002, Fz =  0.001
Body 8782: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.000
Body 8783: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz = -0.002
